x,y,yaw,ref_v
28.3,0.0,0.0,4.0
28.400000000000002,0.0,0.0,4.0
28.5,0.0,0.0,4.0
28.6,0.0,0.0,4.0
28.700000000000003,0.0,0.0,4.0
28.8,0.0,0.0,4.0
28.900000000000002,0.0,0.0,4.0
29.0,0.0,0.0,4.0
29.1,0.0,0.0,4.0
29.200000000000003,0.0,0.0,4.0
29.3,0.0,0.0,4.0
29.400000000000002,0.0,0.0,4.0
29.5,0.0,0.0,4.0
29.6,0.0,0.0,4.0
29.700000000000003,0.0,0.0,4.0
29.8,0.0,0.0,4.0
29.900000000000002,0.0,0.0,4.0
30.0,0.0,0.0,4.0
30.1,0.0,0.0,4.0
30.200000000000003,0.0,0.0,4.0
30.3,0.0,0.0,4.0
30.400000000000002,0.0,0.0,4.0
30.5,0.0,0.0,4.0
30.6,0.0,0.0,4.0
30.700000000000003,0.0,0.0,4.0
30.8,0.0,0.0,4.0
30.900000000000002,0.0,0.0,4.0
31.0,0.0,0.0,4.0
31.1,0.0,0.0,4.0
31.200000000000003,0.0,0.0,4.0
31.3,0.0,0.0,4.0
31.400000000000002,0.0,0.0,4.0
31.5,0.0,0.0,4.0
31.6,0.0,0.0,4.0
31.700000000000003,0.0,0.0,4.0
31.8,0.0,0.0,4.0
31.900000000000002,0.0,0.0,4.0
32.0,0.0,0.0,4.0
32.1,0.0,0.0,4.0
32.2,0.0,0.0,4.0
32.300000000000004,0.0,0.0,4.0
32.4,0.0,0.0,4.0
32.5,0.0,0.0,4.0
32.6,0.0,0.0,4.0
32.7,0.0,0.0,4.0
32.800000000000004,0.0,0.0,4.0
32.9,0.0,0.0,4.0
33.0,0.0,0.0,4.0
33.1,0.0,0.0,4.0
33.2,0.0,0.0,4.0
33.300000000000004,0.0,0.0,4.0
33.4,0.0,0.0,4.0
33.5,0.0,0.0,4.0
33.6,0.0,0.0,4.0
33.7,0.0,0.0,4.0
33.800000000000004,0.0,0.0,4.0
33.9,0.0,0.0,4.0
34.0,0.0,0.0,4.0
34.1,0.0,0.0,4.0
34.2,0.0,0.0,4.0
34.300000000000004,0.0,0.0,4.0
34.4,0.0,0.0,4.0
34.5,0.0,0.0,4.0
34.6,0.0,0.0,4.0
34.7,0.0,0.0,4.0
34.800000000000004,0.0,0.0,4.0
34.9,0.0,0.0,4.0
35.0,0.0,0.0,4.0
35.1,0.0,0.0,4.0
35.2,0.0,0.0,4.0
35.300000000000004,0.0,0.0,4.0
35.4,0.0,0.0,4.0
35.5,0.0,0.0,4.0
35.6,0.0,0.0,4.0
35.7,0.0,0.0,4.0
35.800000000000004,0.0,0.0,4.0
35.9,0.0,0.0,4.0
36.0,0.0,0.0,4.0
36.1,0.0,0.0,4.0
36.2,0.0,0.0,4.0
36.300000000000004,0.0,0.0,4.0
36.4,0.0,0.0,4.0
36.5,0.0,0.0,4.0
36.6,0.0,0.0,4.0
36.7,0.0,0.0,4.0
36.800000000000004,0.0,0.0,4.0
36.9,0.0,0.0,4.0
37.0,0.0,0.0,4.0
37.1,0.0,0.0,4.0
37.2,0.0,0.0,4.0
37.300000000000004,0.0,0.0,4.0
37.4,0.0,0.0,4.0
37.5,0.0,0.0,4.0
37.6,0.0,0.0,4.0
37.7,0.0,0.0,4.0
37.800000000000004,0.0,0.0,4.0
37.9,0.0,0.0,4.0
38.0,0.0,0.0,4.0
38.1,0.0,0.0,4.0
38.2,0.0,0.0,4.0
38.300000000000004,0.0,0.0,4.0
38.400000000000006,0.0,0.0,4.0
38.5,0.0,0.0,4.0
38.6,0.0,0.0,4.0
38.7,0.0,0.0,4.0
38.800000000000004,0.0,0.0,4.0
38.900000000000006,0.0,0.0,4.0
39.0,0.0,0.0,4.0
39.1,0.0,0.0,4.0
39.2,0.0,0.0,4.0
39.300000000000004,0.0,0.0,4.0
39.400000000000006,0.0,0.0,4.0
39.5,0.0,0.0,4.0
39.6,0.0,0.0,4.0
39.7,0.0,0.0,4.0
39.800000000000004,0.0,0.0,4.0
39.900000000000006,0.0,0.0,4.0
40.0,0.0,0.0,4.0
40.1,0.0,0.0,4.0
40.2,0.0,0.0,4.0
40.300000000000004,0.0,0.0,4.0
40.400000000000006,0.0,0.0,4.0
40.5,0.0,0.0,4.0
40.6,0.0,0.0,4.0
40.7,0.0,0.0,4.0
40.800000000000004,0.0,0.0,4.0
40.900000000000006,0.0,0.0,4.0
41.0,0.0,0.0,4.0
41.1,0.0,0.0,4.0
41.2,0.0,0.0,4.0
41.300000000000004,0.0,0.0,4.0
41.400000000000006,0.0,0.0,4.0
41.5,0.0,0.0,4.0
41.6,0.0,0.0,4.0
41.7,0.0,0.0,4.0
41.800000000000004,0.0,0.0,4.0
41.900000000000006,0.0,0.0,4.0
42.0,0.0,0.0,4.0
42.1,0.0,0.0,4.0
42.2,0.0,0.0,4.0
42.300000000000004,0.0,0.0,4.0
42.400000000000006,0.0,0.0,4.0
42.5,0.0,0.0,4.0
42.6,0.0,0.0,4.0
42.7,0.0,0.0,4.0
42.800000000000004,0.0,0.0,4.0
42.900000000000006,0.0,0.0,4.0
43.0,0.0,0.0,4.0
43.1,0.0,0.0,4.0
43.2,0.0,0.0,4.0
43.300000000000004,0.0,0.0,4.0
43.400000000000006,0.0,0.0,4.0
43.5,0.0,0.0,4.0
43.6,0.0,0.0,4.0
43.7,0.0,0.0,4.0
43.800000000000004,0.0,0.0,4.0
43.900000000000006,0.0,0.0,4.0
44.0,0.0,0.0,4.0
44.1,0.0,0.0,4.0
44.2,0.0,0.0,4.0
44.300000000000004,0.0,0.0,4.0
44.400000000000006,0.0,0.0,4.0
44.5,0.0,0.0,4.0
44.6,0.0,0.0,4.0
44.7,0.0,0.0,4.0
44.800000000000004,0.0,0.0,4.0
44.900000000000006,0.0,0.0,4.0
45.0,0.0,0.0,4.0
45.1,0.0,0.0,4.0
45.2,0.0,0.0,4.0
45.300000000000004,0.0,0.0,4.0
45.400000000000006,0.0,0.0,4.0
45.5,0.0,0.0,4.0
45.6,0.0,0.0,4.0
45.7,0.0,0.0,4.0
45.800000000000004,0.0,0.0,4.0
45.900000000000006,0.0,0.0,4.0
46.0,0.0,0.0,4.0
46.1,0.0,0.0,4.0
46.2,0.0,0.0,4.0
46.300000000000004,0.0,0.0,4.0
46.400000000000006,0.0,0.0,4.0
46.5,0.0,0.0,4.0
46.6,0.0,0.0,4.0
46.7,0.0,0.0,4.0
46.800000000000004,0.0,0.0,4.0
46.900000000000006,0.0,0.0,4.0
47.0,0.0,0.0,4.0
47.1,0.0,0.0,4.0
47.2,0.0,0.0,4.0
47.300000000000004,0.0,0.0,4.0
47.400000000000006,0.0,0.0,4.0
47.5,0.0,0.0,4.0
47.6,0.0,0.0,4.0
47.7,0.0,0.0,4.0
47.800000000000004,0.0,0.0,4.0
47.900000000000006,0.0,0.0,4.0
48.0,0.0,0.0,4.0
48.1,0.0,0.0,4.0
48.2,0.0,0.0,4.0
48.300000000000004,0.0,0.0,4.0
48.400000000000006,0.0,0.0,4.0
48.5,0.0,0.0,4.0
48.6,0.0,0.0,4.0
48.7,0.0,0.0,4.0
48.800000000000004,0.0,0.0,4.0
48.900000000000006,0.0,0.0,4.0
49.0,0.0,0.0,4.0
49.1,0.0,0.0,4.0
49.2,0.0,0.0,4.0
49.300000000000004,0.0,0.0,4.0
49.400000000000006,0.0,0.0,4.0
49.5,0.0,0.0,4.0
49.6,0.0,0.0,4.0
49.7,0.0,0.0,4.0
49.800000000000004,0.0,0.0,4.0
49.900000000000006,0.0,0.0,4.0
50.0,0.0,0.0,4.0
50.1,0.0,0.0,4.0
50.2,0.0,0.0,4.0
50.300000000000004,0.0,0.0,4.0
50.400000000000006,0.0,0.0,4.0
50.5,0.0,0.0,4.0
50.6,0.0,0.0,4.0
50.7,0.0,0.0,4.0
50.800000000000004,0.0,0.0,4.0
50.900000000000006,0.0,0.0,4.0
51.0,0.0,0.0,4.0
51.1,0.0,0.0,4.0
51.2,0.0,0.0,4.0
51.300000000000004,0.0,0.0,4.0
51.400000000000006,0.0,0.0,4.0
51.5,0.0,0.0,4.0
51.6,0.0,0.0,4.0
51.7,0.0,0.0,4.0
51.800000000000004,0.0,0.0,4.0
51.900000000000006,0.0,0.0,4.0
52.0,0.0,0.0,4.0
52.1,0.0,0.0,4.0
52.2,0.0,0.0,4.0
52.300000000000004,0.0,0.0,4.0
52.400000000000006,0.0,0.0,4.0
52.5,0.0,0.0,4.0
52.6,0.0,0.0,4.0
52.7,0.0,0.0,4.0
52.800000000000004,0.0,0.0,4.0
52.900000000000006,0.0,0.0,4.0
53.0,0.0,0.0,4.0
53.1,0.0,0.0,4.0
53.2,0.0,0.0,4.0
53.300000000000004,0.0,0.0,4.0
53.400000000000006,0.0,0.0,4.0
53.5,0.0,0.0,4.0
53.6,0.0,0.0,4.0
53.7,0.0,0.0,4.0
53.800000000000004,0.0,0.0,4.0
53.900000000000006,0.0,0.0,4.0
54.0,0.0,0.0,4.0
54.1,0.0,0.0,4.0
54.2,0.0,0.0,4.0
54.300000000000004,0.0,0.0,4.0
54.400000000000006,0.0,0.0,4.0
54.5,0.0,0.0,4.0
54.6,0.0,0.0,4.0
54.7,0.0,0.0,4.0
54.800000000000004,0.0,0.0,4.0
54.900000000000006,0.0,0.0,4.0
55.0,0.0,0.0,4.0
55.1,0.0,0.0,4.0
55.2,0.0,0.0,4.0
55.300000000000004,0.0,0.0,4.0
55.400000000000006,0.0,0.0,4.0
55.5,0.0,0.0,4.0
55.6,0.0,0.0,4.0
55.7,0.0,0.0,4.0
55.800000000000004,0.0,0.0,4.0
55.900000000000006,0.0,0.0,4.0
56.0,0.0,0.0,4.0
56.1,0.0,0.0,4.0
56.2,0.0,0.0,4.0
56.300000000000004,0.0,0.0,4.0
56.400000000000006,0.0,0.0,4.0
56.5,0.0,0.0,4.0
56.6,0.0,0.0,4.0
56.7,0.0,0.0,4.0
56.800000000000004,0.0,0.0,4.0
56.900000000000006,0.0,0.0,4.0
57.0,0.0,0.0,4.0
57.1,0.0,0.0,4.0
57.2,0.0,0.0,4.0
57.300000000000004,0.0,0.0,4.0
57.400000000000006,0.0,0.0,4.0
57.5,0.0,0.0,4.0
57.6,0.0,0.0,4.0
57.7,0.0,0.0,4.0
57.800000000000004,0.0,0.0,4.0
57.900000000000006,0.0,0.0,4.0
58.0,0.0,0.0,4.0
58.1,0.0,0.0,4.0
58.2,0.0,0.0,4.0
58.300000000000004,0.0,0.0,4.0
58.400000000000006,0.0,0.0,4.0
58.5,0.0,0.0,4.0
58.6,0.0,0.0,4.0
58.7,0.0,0.0,4.0
58.800000000000004,0.0,0.0,4.0
58.900000000000006,0.0,0.0,4.0
59.0,0.0,0.0,4.0
59.1,0.0,0.0,4.0
59.2,0.0,0.0,4.0
59.300000000000004,0.0,0.0,4.0
59.400000000000006,0.0,0.0,4.0
59.5,0.0,0.0,4.0
59.6,0.0,0.0,4.0
59.7,0.0,0.0,4.0
59.800000000000004,0.0,0.0,4.0
59.900000000000006,0.0,0.0,4.0
60.0,0.0,0.0,4.0
60.1,0.0,0.0,4.0
60.2,0.0,0.0,4.0
60.300000000000004,0.0,0.0,4.0
60.400000000000006,0.0,0.0,4.0
60.5,0.0,0.0,4.0
60.6,0.0,0.0,4.0
60.7,0.0,0.0,4.0
60.800000000000004,0.0,0.0,4.0
60.900000000000006,0.0,0.0,4.0
61.0,0.0,0.0,4.0
61.1,0.0,0.0,4.0
61.2,0.0,0.0,4.0
61.300000000000004,0.0,0.0,4.0
61.400000000000006,0.0,0.0,4.0
61.5,0.0,0.0,4.0
61.6,0.0,0.0,4.0
61.7,0.0,0.0,4.0
61.800000000000004,0.0,0.0,4.0
61.900000000000006,0.0,0.0,4.0
62.0,0.0,0.0,4.0
62.1,0.0,0.0,4.0
62.2,0.0,0.0,4.0
62.300000000000004,0.0,0.0,4.0
62.400000000000006,0.0,0.0,4.0
62.5,0.0,0.0,4.0
62.6,0.0,0.0,4.0
62.7,0.0,0.0,4.0
62.800000000000004,0.0,0.0,4.0
62.900000000000006,0.0,0.0,4.0
63.0,0.0,0.0,4.0
63.1,0.0,0.0,4.0
63.2,0.0,0.0,4.0
63.300000000000004,0.0,0.0,4.0
63.400000000000006,0.0,0.0,4.0
63.5,0.0,0.0,4.0
63.6,0.0,0.0,4.0
63.7,0.0,0.0,4.0
63.800000000000004,0.0,0.0,4.0
63.900000000000006,0.0,0.0,4.0
64.0,0.0,0.0,4.0
64.10000000000001,0.0,0.0,4.0
64.2,0.0,0.0,4.0
64.3,0.0,0.0,4.0
64.4,0.0,0.0,4.0
64.5,0.0,0.0,4.0
64.60000000000001,0.0,0.0,4.0
64.7,0.0,0.0,4.0
64.8,0.0,0.0,4.0
64.9,0.0,0.0,4.0
65.0,0.0,0.0,4.0
65.10000000000001,0.0,0.0,4.0
65.2,0.0,0.0,4.0
65.3,0.0,0.0,4.0
65.4,0.0,0.0,4.0
65.5,0.0,0.0,4.0
65.60000000000001,0.0,0.0,4.0
65.7,0.0,0.0,4.0
65.8,0.0,0.0,4.0
65.9,0.0,0.0,4.0
66.0,0.0,0.0,4.0
66.10000000000001,0.0,0.0,4.0
66.2,0.0,0.0,4.0
66.3,0.0,0.0,4.0
66.4,0.0,0.0,4.0
66.5,0.0,0.0,4.0
66.60000000000001,0.0,0.0,4.0
66.7,0.0,0.0,4.0
66.8,0.0,0.0,4.0
66.9,0.0,0.0,4.0
67.0,0.0,0.0,4.0
67.10000000000001,0.0,0.0,4.0
67.2,0.0,0.0,4.0
67.3,0.0,0.0,4.0
67.4,0.0,0.0,4.0
67.5,0.0,0.0,4.0
67.60000000000001,0.0,0.0,4.0
67.7,0.0,0.0,4.0
67.8,0.0,0.0,4.0
67.9,0.0,0.0,4.0
68.0,0.0,0.0,4.0
68.10000000000001,0.0,0.0,4.0
68.2,0.0,0.0,4.0
68.3,0.0,0.0,4.0
68.4,0.0,0.0,4.0
68.5,0.0,0.0,4.0
68.60000000000001,0.0,0.0,4.0
68.7,0.0,0.0,4.0
68.8,0.0,0.0,4.0
68.9,0.0,0.0,4.0
69.0,0.0,0.0,4.0
69.10000000000001,0.0,0.0,4.0
69.2,0.0,0.0,4.0
69.3,0.0,0.0,4.0
69.4,0.0,0.0,4.0
69.5,0.0,0.0,4.0
69.60000000000001,0.0,0.0,4.0
69.7,0.0,0.0,4.0
69.8,0.0,0.0,4.0
69.9,0.0,0.0,4.0
70.0,0.0,0.0,4.0
70.1000506171267,0.00012512677055553922,0.002501268036297606,4.0
70.20010060830283,0.0005005062993674869,0.005002536072595212,4.0
70.30014934758185,0.0011261362379570983,0.007503804108892818,4.0
70.40019620902494,0.002002012672157605,0.010005072145190424,4.0
70.50024056670506,0.003128130122192374,0.01250634018148803,4.0
70.60028179471085,0.0045044815426891205,0.015007608217785635,4.0
70.70031926715052,0.006131058322729643,0.01750887625408324,4.0
70.80035235815578,0.00800785028589246,0.02001014429038085,4.0
70.90038044188574,0.010134845690345173,0.022511412326678453,4.0
71.00040289253086,0.012512031228865794,0.02501268036297606,4.0
71.10041908431681,0.015139392028999055,0.027513948399273666,4.0
71.20042839150845,0.018016911653063516,0.03001521643557127,4.0
71.3004301884137,0.02114457209833631,0.032516484471868876,4.0
71.40042384938747,0.024522353797109986,0.03501775250816648,4.0
71.50040874883553,0.028150235616841712,0.03751902054446409,4.0
71.60038426121854,0.032028194860274084,0.0400202885807617,4.0
71.70034976105585,0.03615620726557722,0.0425215566170593,4.0
71.80030462292942,0.04053424700651931,0.045022824653356906,4.0
71.90024822148783,0.04516228669258737,0.04752409268965451,4.0
72.00017993145008,0.050040297369207565,0.05002536072595212,4.0
72.10009912760954,0.055168248517887264,0.05252662876224973,4.0
72.20000518483793,0.06054610805642824,0.05502789679854733,4.0
72.29989747808914,0.0661738423391327,0.05752916483484494,4.0
72.39977538240312,0.07205141615698096,0.06003043287114254,4.0
72.49963827290993,0.07817879273788009,0.06253170090744015,4.0
72.59948552483351,0.0845559337468842,0.06503296894373775,4.0
72.69931651349565,0.09118279928645023,0.06753423698003536,4.0
72.79913061431989,0.09805934789665827,0.07003550501633296,4.0
72.89892720283541,0.10518553655549567,0.07253677305263057,4.0
72.998705654681,0.11256132067911295,0.07503804108892818,4.0
73.09846534560886,0.12018665412210083,0.07753930912522579,4.0
73.1982056514886,0.1280614891778029,0.0800405771615234,4.0
73.29792594831112,0.13618577657857855,0.082541845197821,4.0
73.39762561219244,0.14455946549612975,0.0850431132341186,4.0
73.49730401937776,0.15318250354183505,0.08754438127041621,4.0
73.5969605462452,0.16205483676705512,0.09004564930671381,4.0
73.69659456930978,0.17117640966344538,0.09254691734301142,4.0
73.79620546522735,0.18054716516338232,0.09504818537930902,4.0
73.89579261079841,0.19016704464023348,0.09754945341560663,4.0
73.99535538297205,0.20003598790877675,0.10005072145190425,4.0
74.09489315884989,0.21015393322557685,0.10255198948820185,4.0
74.19440531568988,0.22052081728931228,0.10505325752449945,4.0
74.2938912309103,0.23113657524128683,0.10755452556079706,4.0
74.39335028209358,0.24200114066569256,0.11005579359709466,4.0
74.49278184699021,0.2531144455901426,0.11255706163339227,4.0
74.5921853035227,0.2644764204860337,0.11505832966968987,4.0
74.69156002978934,0.27608699426902206,0.11755959770598748,4.0
74.7909054040682,0.2879460942994001,0.12006086574228508,4.0
74.89022080482101,0.30005364638265064,0.12256213377858269,4.0
74.989505610697,0.31240957476980924,0.1250634018148803,4.0
75.08875920053678,0.32501380215801134,0.1275646698511779,4.0
75.18798095337634,0.33786624969094703,0.1300659378874755,4.0
75.28717024845076,0.35096683695935127,0.1325672059237731,4.0
75.38632646519827,0.36431548200151553,0.1350684739600707,4.0
75.48544898326398,0.3779121013037994,0.13756974199636832,4.0
75.58453718250388,0.391756609801142,0.14007101003266592,4.0
75.68359044298865,0.4058489208776166,0.14257227806896353,4.0
75.78260814500754,0.420188946366963,0.14507354610526113,4.0
